[2015-03-20 10:08:26--281994]current cmd handler is 0,0x9f56870
[2015-03-20 10:18:33--548652]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:34--502967]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:34--503265]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:35--503113]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:35--503506]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:36--526193]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:36--527399]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:37--556915]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:37--557479]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:38--526910]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:38--557959]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:39--527813]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:39--558592]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:40--528069]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:40--559172]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:41--528872]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:41--559925]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:42--529908]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:42--560768]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:43--554643]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:43--560929]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:44--554962]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:44--564043]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:45--555639]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:45--564387]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:46--556166]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:46--566166]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:47--562048]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:47--566670]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:48--556782]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:48--566800]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:49--557509]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:49--580460]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:50--575696]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:50--580534]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:51--586249]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:51--586517]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:52--559213]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:52--586933]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:53--559892]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:53--587671]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:54--560574]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:54--587551]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:55--576353]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:55--588347]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:56--586608]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:56--597193]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:57--586799]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:57--597351]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:58--587330]recv server 8 keeplive,current server is 2
[2015-03-20 10:18:58--597840]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:59--602425]recv server 6 keeplive,current server is 2
[2015-03-20 10:18:59--602783]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:00--601685]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:00--602635]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:01--603600]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:01--604883]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:02--604027]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:02--604341]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:03--625598]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:03--628304]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:04--606881]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:04--625885]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:05--607423]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:05--607835]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:06--608283]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:06--608792]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:07--624341]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:07--629929]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:08--609493]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:08--610547]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:09--611188]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:09--620613]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:10--611525]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:10--612089]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:11--623387]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:11--623574]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:12--642670]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:12--643228]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:13--615223]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:13--626342]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:14--615716]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:14--616070]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:15--616755]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:15--616898]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:16--617335]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:16--617530]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:17--617545]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:17--618424]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:18--642017]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:18--642352]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:19--642812]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:19--643049]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:20--650957]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:20--651372]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:21--652037]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:21--652370]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:22--653014]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:22--653211]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:23--653220]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:23--653466]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:24--688656]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:24--689021]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:25--714347]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:25--714855]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:26--689522]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:26--701148]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:27--690138]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:27--702542]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:28--690721]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:28--703055]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:29--691395]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:29--702373]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:30--691301]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:30--703424]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:31--692186]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:31--706733]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:32--700666]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:32--704184]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:33--708659]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:33--708934]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:34--731536]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:34--732513]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:35--721688]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:35--725638]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:36--709649]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:36--710056]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:37--725376]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:37--725671]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:38--711602]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:38--721331]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:39--712120]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:39--721190]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:40--725135]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:40--725592]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:41--712799]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:41--725710]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:42--713535]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:42--726304]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:43--714135]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:43--726431]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:44--714532]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:44--727005]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:45--730075]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:45--739852]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:46--715449]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:46--729839]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:47--716025]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:47--730417]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:48--716693]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:48--730955]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:49--750757]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:49--751142]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:50--751438]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:50--751695]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:51--781278]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:51--781726]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:52--781502]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:52--781734]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:53--781163]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:53--781473]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:54--781849]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:54--800449]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:55--782427]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:55--783550]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:56--784166]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:56--800608]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:57--784285]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:57--784949]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:58--785287]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:58--785607]recv server 8 keeplive,current server is 2
[2015-03-20 10:19:59--816225]recv server 6 keeplive,current server is 2
[2015-03-20 10:19:59--816663]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:00--816950]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:00--817227]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:01--817730]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:01--818143]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:02--818363]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:02--818948]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:03--826934]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:03--832603]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:04--819565]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:04--855425]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:05--820171]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:05--860054]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:06--820820]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:06--851371]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:07--821477]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:07--876050]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:08--850541]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:08--851985]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:09--888897]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:09--889365]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:10--883487]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:10--901412]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:11--883617]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:11--902209]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:12--900448]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:12--902354]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:13--884319]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:13--902643]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:14--906300]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:14--906641]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:15--925755]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:15--926283]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:17--007981]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:17--008375]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:18--007567]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:18--008227]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:19--008177]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:19--008555]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:20--023794]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:20--023981]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:21--023396]recv server 6 keeplive,current server is 2
[2015-03-20 10:20:21--023844]recv server 8 keeplive,current server is 2
[2015-03-20 10:20:22--024042]recv server 6 keeplive,current server is 2
